,sky_id,fbref_player,short_team,sky_pos,tff_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,MD_37_Pts,MD_38_Pts,MD_39_Pts,MD_40_Pts,MD_41_Pts,MD_42_Pts,Total_Pts
191,237,Lucas Digne,AVL,DEF,3.4,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,1.99,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,14.21
192,103,Jack Cork,BUR,MID,2.4,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,1.58,0.0,0.0,0.0,1.76,0.0,0.0,0.0,10.56
193,1192,Toti Gomes,WOL,DEF,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.96,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,6.930000000000001
194,175,Mateo Kovačić,MCI,MID,3.8,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,12.52
195,339,Jordan Henderson,LIV,MID,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,182,Eberechi Eze,CRY,MID,3.8,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,3.85,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,29.080000000000002
197,730,Facundo Pellistri,MUN,MID,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1202,Dejan Kulusevski,TOT,MID,4.8,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,3.06,0.0,0.0,21.9
199,11,Joe Willock,NEW,MID,3.5,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.59,0.0,1.85,0.0,0.0,0.0,10.8
200,530,Davinson Sánchez,TOT,DEF,3.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.81,0.0,0.0,5.48
201,150,Callum Hudson-Odoi,CHE,MID,3.1,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.370000000000001
202,149,Ben Chilwell,CHE,DEF,4.7,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,23.119999999999997
203,371,Andrew Robertson,LIV,DEF,5.2,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,3.81,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,2.89,0.0,0.0,25.02
204,259,Harrison Reed,FUL,MID,2.9,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,17.15
205,3197,Máximo Perrone,MCI,MID,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.8899999999999999
206,1316,Pape Matar Sarr,TOT,MID,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,458,Sean Longstaff,NEW,MID,2.8,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.58,0.0,1.58,0.0,0.0,0.0,10.120000000000001
208,481,Sander Berge,SHU,MID,2.4,0.0,0.0,3.48,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,3.03,0.0,0.0,0.0,21.540000000000003
209,1397,Marcos Senesi,BOU,DEF,2.6,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.62,0.0,0.0,0.0,12.739999999999998
210,104,James Tarkowski,EVE,DEF,3.1,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,3.97,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,21.75
211,869,Rico Henry,BRE,DEF,3.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,21.68
212,412,Bruno Fernandes,MUN,MID,6.3,0.0,0.0,0.0,0.0,0.0,0.0,5.39,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,4.73,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,4.84,0.0,0.0,0.0,33.06
213,3402,Gabriel Osho,LUT,DEF,2.2,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,12.08
214,1231,Lloyd Kelly,BOU,DEF,2.6,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,1.65,0.0,0.0,0.0,11.9
215,885,Josh Dasilva,BRE,MID,3.1,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,10.7
216,9,Emile Smith Rowe,ARS,MID,3.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.75,0.0,0.0,0.0,4.279999999999999
217,959,João Pedro,BHA,FOR,3.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,1.58,0.0,0.0,0.0,0.0,12.02
218,392,Bernardo Silva,MCI,MID,4.9,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,16.43
219,3393,Elliot Thorpe,LUT,MID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,367,Harry Wilson,FUL,MID,2.9,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,16.240000000000002
221,327,James Maddison,TOT,MID,5.2,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,3.77,0.0,0.0,27.38
222,532,Japhet Tanganga,TOT,DEF,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.46,0.0,0.0,2.14
223,3439,Milos Kerkez,BOU,DEF,2.5,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.35,0.0,0.0,0.0,11.069999999999999
224,1387,Chris Richards,CRY,DEF,2.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,7.619999999999999
225,555,Giovani Lo Celso,TOT,MID,2.5,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,1.81,0.0,0.0,11.870000000000001
226,374,João Cancelo,MCI,DEF,4.9,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11
227,3153,Gustavo Scarpa,FOR,MID,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,1.81
228,377,Oleksandr Zinchenko,ARS,DEF,3.7,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,3.53,0.0,0.0,0.0,22.400000000000002
229,1319,Moussa Niakhate,FOR,DEF,2.3,0.0,0.98,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,13.44
230,401,Riyad Mahrez,MCI,MID,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,3365,Vitinho,BUR,DEF,2.4,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.66,0.0,0.0,0.0,1.13,0.0,0.0,0.0,9.18
232,464,Miguel Almirón,NEW,MID,3.8,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,3.1,0.0,3.32,0.0,0.0,0.0,22.06
233,1450,Boubacar Traoré,WOL,MID,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,5.95
234,1326,Aaron Hickey,BRE,DEF,2.6,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,19.67
235,1348,Keane Lewis-Potter,BRE,FOR,2.4,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,4.84
236,1905,Jurriën Timber,ARS,DEF,3.1,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,2.56,0.0,0.0,0.0,18.63
237,111,Ben Mee,BRE,DEF,3.1,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,3.97,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,24.169999999999998
238,1250,Fabio Vieira,ARS,MID,3.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.53,0.0,0.0,0.0,3.01
239,1256,Jan Paul van Hecke,BHA,DEF,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.53,0.0,0.0,0.0,0.0,2.71
240,456,Matt Ritchie,NEW,MID,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.37,0.0,0.0,0.0,0.92
241,1126,Jeremy Sarmiento,BHA,FOR,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,167,Thiago Silva,CHE,DEF,4.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,23.999999999999996
243,429,Victor Lindelöf,MUN,DEF,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.22,0.0,0.0,0.0,6.340000000000001
244,1383,Manor Solomon,TOT,MID,3.3,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,1.2,0.0,0.0,7.32
245,720,Tosin Adarabioyo,FUL,DEF,2.7,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,13.309999999999999
246,1934,Jakub Kiwior,ARS,DEF,2.9,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.99,0.0,0.0,0.0,5.98
247,1105,Hwang Hee-chan,WOL,FOR,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.36,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,9.49
248,230,Richarlison,TOT,FOR,5.5,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,2.71,0.0,0.0,17.1
249,93,Ben White,ARS,DEF,4.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,3.73,0.0,0.0,0.0,26.490000000000002
250,1404,Sergio Gómez,MCI,DEF,2.7,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,9.15
251,311,Demarai Gray,EVE,MID,3.6,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,12.75
252,538,Ben Davies,TOT,DEF,3.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.0,2.2,0.0,0.0,18.02
253,1377,Rico Lewis,MCI,DEF,3.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,12.59
254,1255,Julio César Enciso,BHA,FOR,2.8,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,1.49,0.0,0.0,0.0,0.0,11.21
255,1260,Kaoru Mitoma,BHA,MID,3.6,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,3.92,0.0,0.0,0.0,0.0,32.3
256,266,Bobby Reid,FUL,FOR,3.2,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,8.1
257,2077,Pablo Sarabia,WOL,MID,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,2.31,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,15.9
258,1285,Brennan Johnson,FOR,FOR,3.1,0.0,2.22,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,16.61
